SummaryScore_SpatialSpan,RT_SpatialSpan,user_id,SummaryScore_targetDetection,RT_targetDetection,SummaryScore_VerbalAnalogies,RT_VerbalAnalogies,Residence,Language binary,Ethnicity,Sex,Education,Handedness,Occupation,Salary,timepoint_by_date,Age,Imputation,Device Summary,Normative,Age squared,Age decade
6.0,3153.0,7149c786097f42ab9276f8ebb043641d,69.0,1527.5,8,2372.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,31.0,0,Apple phone,0,961.0,30
6.0,3724.0,fe79a79bfc74430b87148a334f9a9a13,68.0,1007.5,17,3009.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,39.0,0,Apple phone,0,1521.0,30
6.0,2884.0,c5eae46f4dcc4b94b3aaa633fe80e190,41.0,1679.0,17,3434.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,36.0,0,Apple phone,0,1296.0,30
6.0,4199.0,69e6af9c38a3497199ee8eb6b2c39feb,51.0,2013.5,-1,4548.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,38.0,0,Android phone,0,1444.0,30
5.0,3487.0,ee0b86584a9a4ad88d6ace5c2a1adc3d,48.0,1913.0,24,4409.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,35.0,0,Apple phone,0,1225.0,30
4.0,3437.5,2db74c6db747413e9fa477ff52544b09,57.0,1512.0,25,3498.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,37.0,0,Android phone,0,1369.0,30
5.0,3301.0,c937121e-73d2-4984-9f8d-52cadad09b29,66.0,1122.0,1,2205.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,34.0,0,Apple phone,0,1156.0,30
5.0,3862.0,4b86bf2c-6e5d-465a-a79c-63e58ec5f0f0,62.0,1118.0,4,2979.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£70-80K,tp1,40.0,0,Apple phone,0,1600.0,30
5.0,2551.5,8b907ad920c040048266eb52de9282a7,38.0,1681.0,15,5235.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£50-60K,tp1,39.0,0,Apple phone,0,1521.0,30
8.0,4185.5,32eebe2b-7526-4a9e-87a2-cfff42efc5d6,70.0,1165.5,11,2356.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,33.0,0,Android phone,0,1089.0,30
6.0,4046.5,fbca7413b89b4f62a1d9c308ea2781c6,41.0,1987.5,8,3565.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,39.0,0,Android phone,0,1521.0,30
5.0,2708.0,c90eef319e794a9fbbad19899f157731,70.0,1093.0,11,4095.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,33.0,0,Android phone,0,1089.0,30
6.0,2362.0,d721c9ebdc824044a85c2ab8097ce56b,59.0,1343.0,31,2377.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,40.0,0,Apple tablet,0,1600.0,30
4.0,3036.0,3ce0eacdd4c449aebc1f9517ef8d878a,46.0,1851.5,12,3531.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,40.0,0,Windows Computer,0,1600.0,30
4.0,1455.5,7bd07728d077471bab4951602472a3c5,51.0,1594.5,18,2626.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,32.0,0,Apple phone,0,1024.0,30
7.0,4171.0,9c0af73a-e9b9-4e3d-806f-03c8529c0ca5,57.0,1982.0,21,3576.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,33.0,0,Android phone,0,1089.0,30
5.0,2175.0,c45344be-0edf-4667-ae07-7434cfd96903,63.0,2007.0,33,3203.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,37.0,0,Apple phone,0,1369.0,30
5.0,6871.5,eb671b74a3ca4ea3a22602978f007d27,45.0,1732.5,4,2976.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,40.0,0,Windows Computer,0,1600.0,30
6.0,3618.0,1ec2303c221f422a9161f67e5909e6a4,63.0,1535.5,9,4072.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,35.0,0,Android phone,0,1225.0,30
5.0,2161.5,dc0060b9-8e15-49e1-90e3-fc6172118089,58.0,1463.5,22,2578.0,United States,English,White,Female,00_preGCSE,Right handed,Worker,£90-100K,tp1,38.0,0,Apple phone,0,1444.0,30
6.0,3059.0,c6f4ea5634264f67bd6768bcb3ff56be,54.0,1583.0,21,3768.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,36.0,0,Apple phone,0,1296.0,30
5.0,4123.5,f5290f03f99d4a02a10eeb8211aa26f9,46.0,1394.5,5,1471.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,31.0,0,Android phone,0,961.0,30
6.0,3943.0,fb8fe6cc5a974231a9f3cf4be2e92956,55.0,1958.5,37,2561.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,37.0,0,Chrome computer,0,1369.0,30
6.0,3086.0,1e58ea023c7741c78f484d3a0fd8d4a1,50.0,1724.0,11,4423.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,35.0,0,Apple phone,0,1225.0,30
4.0,3721.0,6faa17cee7bc475e871079614a513414,63.0,1516.0,34,3441.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,37.0,0,Other,0,1369.0,30
6.0,3213.0,fbea6e0bc80e4f64b00bd0e2ba5f33f2,67.0,1571.0,10,3389.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,35.0,0,Android tablet,0,1225.0,30
8.0,2952.0,e8f829573a42451cac61d6623b54daa0,70.0,1014.0,14,3138.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,36.0,0,Android phone,0,1296.0,30
5.0,3262.0,63a6eb794ef544908642a6421cb53d01,38.0,1860.0,25,2151.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,32.0,0,Apple phone,0,1024.0,30
6.0,5648.0,8373ca306c3f4e37b5a6d7120a7ff9e0,44.0,2030.0,14,4417.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,35.0,0,Apple phone,0,1225.0,30
4.0,3531.0,d4ea4abb18cd47e69bfdcc5b4033fb89,70.0,1237.0,17,2829.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,37.0,0,Apple Computer,0,1369.0,30
6.0,2600.5,be8bcf6c5d0b4e1da00f0bc088455c34,66.0,1726.0,12,2919.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,32.0,0,Apple Computer,0,1024.0,30
7.0,4286.0,cd9c590e177a4979a6e3aa82682bf7e2,55.0,2123.0,2,2933.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,39.0,0,Apple tablet,0,1521.0,30
4.0,2239.0,e495d464-6177-4462-9ce7-c360949fb903,37.0,2547.5,26,3003.0,United States,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,33.0,0,Android phone,0,1089.0,30
5.0,2504.0,8412583918984ebd9716a9bffc42a297,64.0,1779.0,6,4010.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,38.0,0,Apple phone,0,1444.0,30
7.0,4075.0,0a165a5145ec42218d52ea993f017604,69.0,1193.0,24,2903.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,34.0,0,Android phone,0,1156.0,30
6.0,2900.0,0c915e75e6234f5eb30d66be9d656480,71.0,930.0,12,4980.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£40-50K,tp1,33.0,0,Windows Computer,0,1089.0,30
7.0,2938.0,fe42838181b64ef7b6edbbdbdf4edcf3,60.0,1461.0,-11,3248.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,33.0,0,Android phone,0,1089.0,30
7.0,3964.5,d2b33dec773f498789864743bcff0abf,61.0,1717.0,21,4348.5,Greece,Other,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,39.0,0,Android phone,0,1521.0,30
5.0,3414.0,065173a5fc1b414bad12576984013be2,69.0,1402.5,12,4957.0,Norway,Other,White,Female,00_preGCSE,Right handed,Worker,£40-50K,tp1,35.0,0,Apple phone,0,1225.0,30
4.0,2100.0,2fc5454269ca4417b34b683a9899e0ed,45.0,1742.5,35,2484.0,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,39.0,0,Apple phone,0,1521.0,30
8.0,3617.5,8d1c9c3cb5224d20a15986701a99a8a6,59.0,1655.0,32,3249.0,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,34.0,0,Apple phone,0,1156.0,30
6.0,4430.0,d076b2365b2b49bd9780e55fd93e2b99,71.0,1103.0,11,5082.5,Spain,Other,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,35.0,0,Android phone,0,1225.0,30
8.0,4374.0,6d5b6d54-3553-44cf-9d2c-4d2e33f54309,59.0,1775.0,14,3858.0,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,36.0,0,Windows Computer,0,1296.0,30
6.0,2863.0,14283aebaf6948ba9dc385b506c32a82,70.0,917.0,27,3953.5,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,37.0,0,Apple phone,0,1369.0,30
5.0,3054.5,ed8ae63de47a4c17afa5b6279ff102ea,66.0,1328.0,12,4459.0,France,Other,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,40.0,0,Windows Computer,0,1600.0,30
8.0,5257.0,3c2660e8983a4422a2d91cf8563eec04,65.0,1580.0,17,5668.0,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,prefer not to say,tp1,34.0,0,Windows Computer,0,1156.0,30
6.0,5361.0,5c4b89eeeca84191a2b1c8c80a3f69b0,58.0,2380.0,20,4416.0,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,39.0,0,Android phone,0,1521.0,30
4.0,6202.0,89108ace8caa4a08a30c92c197d8dc3c,56.0,2022.5,0,7841.0,Sweden,Other,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,35.0,0,Android phone,0,1225.0,30
6.0,3309.0,799d99f4b4d04819ae1cf60e96c59b33,33.0,1748.0,10,3922.0,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,33.0,0,Apple phone,0,1089.0,30
5.0,2175.0,add50f7ecad743998f9bca7a7c13a8bd,42.0,2028.0,-7,532.5,United Kingdom,Other,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,38.0,0,Android phone,0,1444.0,30
6.0,3659.5,7d24509a1fbb46f991a0c2fd7a2436e3,47.0,2094.0,29,3109.0,United Kingdom,English,White,Female,00_preGCSE,Ambidextrous,Worker,£10-20K,tp1,47.0,0,Apple phone,0,2209.0,40
7.0,3019.5,0cb0a45ac3284895b60e5f2b85d1134c,69.0,834.0,13,4019.0,United Kingdom,English,White,Female,00_preGCSE,Ambidextrous,Worker,£0-10K,tp1,45.0,0,Android phone,0,2025.0,40
7.0,4497.0,cdecb6a1932546aeb2dd6eeedfe0759b,52.0,2660.0,15,5467.5,United Kingdom,English,White,Female,00_preGCSE,Ambidextrous,Worker,£40-50K,tp1,47.0,0,Android phone,0,2209.0,40
5.0,3161.0,ce0c5e15ede94b148a21f7cd80e5dcff,65.0,1716.5,25,3269.0,United Kingdom,English,White,Female,00_preGCSE,Ambidextrous,Worker,£20-30K,tp1,43.0,0,Apple phone,0,1849.0,40
6.0,3180.0,37bfde20-767d-4e27-b104-49689bb53c3f,63.0,1504.0,9,2226.5,United Kingdom,English,White,Female,00_preGCSE,Ambidextrous,Worker,£0-10K,tp1,48.0,0,Apple phone,0,2304.0,40
4.0,3962.0,5a825d55d59640f5b984e466754901d3,52.0,1335.0,-2,2984.0,United Kingdom,English,White,Female,00_preGCSE,Ambidextrous,Worker,£10-20K,tp1,46.0,0,Windows Computer,0,2116.0,40
5.0,3398.5,654cdecd334946eca65d3bc6968406cc,40.0,1627.0,3,2372.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£0-10K,tp1,50.0,0,Android phone,0,2500.0,40
6.0,5587.0,8bc9e935e1724e888a6e7946116f87e5,54.0,1980.0,23,2826.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£20-30K,tp1,43.0,0,Android phone,0,1849.0,40
8.0,3891.0,d20000df-9e06-4da1-8ccc-d4cfae5fad5d,72.0,853.5,32,3019.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£0-10K,tp1,46.0,0,Apple phone,0,2116.0,40
5.0,3109.0,c56acd23434a48eb9daef9e717ed4460,61.0,1657.5,4,5350.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,42.0,0,Apple Computer,0,1764.0,40
6.0,2975.0,c8159d07-3255-4e14-87df-b359bc01ec8f,69.0,1632.5,20,5994.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,50.0,0,Android phone,0,2500.0,40
4.0,3309.0,bbd00e5543be4e0c91d34004210af9ea,40.0,2140.0,12,3962.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£30-40K,tp1,44.0,0,Apple phone,0,1936.0,40
7.0,2098.0,d1793370a1974b3681ea2ab142a6ce9d,37.0,1968.5,10,6958.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£40-50K,tp1,50.0,0,Apple phone,0,2500.0,40
6.0,3088.0,3db0566728014623a749b4d577b3e9cd,58.0,1801.0,37,1847.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£0-10K,tp1,43.0,0,Android phone,0,1849.0,40
6.0,4571.0,1904ebde8c894e9e97cf7660603b2f37,44.0,1343.0,11,2796.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£0-10K,tp1,49.0,0,Apple phone,0,2401.0,40
5.0,1927.0,ecf7326c44d24e32b2f696d517cef42d,47.0,2286.0,5,3684.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£0-10K,tp1,46.0,0,Apple tablet,0,2116.0,40
5.0,1880.0,9ad75ab087ab4d02b3c94459fc96c64d,56.0,1220.0,28,2550.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£30-40K,tp1,42.0,0,Apple phone,0,1764.0,40
4.0,2454.5,5e39b582-6595-4904-8b05-8c4e461775e8,65.0,1024.5,13,4165.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£20-30K,tp1,47.0,0,Apple tablet,0,2209.0,40
6.0,2611.0,eeda64455e4d4e7f880b100ea906c45c,69.0,1099.0,12,3703.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,42.0,0,Apple phone,0,1764.0,40
6.0,4164.0,4573b33598574ed39a9c344421a8de31,57.0,1889.0,10,4181.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,50.0,0,Windows Computer,0,2500.0,40
5.0,3478.0,e7b95d880b7a466fa482e1cf8180831d,59.0,1763.0,12,3929.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£40-50K,tp1,49.0,0,Apple tablet,0,2401.0,40
4.0,3813.0,72deea4861ee40388e77e760247ff619,25.0,2186.5,-1,4327.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,50.0,0,Windows Computer,0,2500.0,40
6.0,4436.5,b3d4e7b89d4a450286367e8225cf0c29,47.0,1902.0,14,5395.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£20-30K,tp1,46.0,0,Apple Computer,0,2116.0,40
7.0,7004.0,e4490cbcde0e4149b200df91697d0992,70.0,1602.0,8,4007.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,42.0,0,Android phone,0,1764.0,40
5.0,4510.0,0ea43007c99043c886e3e648824f9180,66.0,1484.0,39,2726.5,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£90-100K,tp1,42.0,0,Apple phone,0,1764.0,40
4.0,2817.5,0b5858ae02824f66b841a7880088a587,59.0,1557.0,5,2917.5,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£0-10K,tp1,47.0,0,Android phone,0,2209.0,40
6.0,3562.5,fd632f2c4fad4e67a06767295635b9dd,71.0,1003.0,29,3131.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£20-30K,tp1,48.0,0,Apple phone,0,2304.0,40
5.0,5199.5,b1b30a7a6de84ca990a0780ccb6e6c0d,68.0,1577.0,17,2352.0,United States,English,White,Female,00_preGCSE,Left handed,Worker,£50-60K,tp1,47.0,0,Apple phone,0,2209.0,40
7.0,2735.5,5faaa06a08fb4163b24fd6c682564253,41.0,1784.0,13,3216.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,46.0,0,Apple phone,0,2116.0,40
5.0,2516.0,840cdddbaabe43ce81a83a48407ab8fa,40.0,1862.5,11,3217.5,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£0-10K,tp1,50.0,0,Android phone,0,2500.0,40
4.0,3560.5,9f2fc1796ba04d759389761ae17b4b65,69.0,1712.0,8,7248.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£10-20K,tp1,48.0,0,Windows Computer,0,2304.0,40
5.0,2640.0,cf2eec9e472a40aabe8ebb1197c881e1,66.0,1239.0,13,2632.0,United Kingdom,English,White,Female,00_preGCSE,Left handed,Worker,£20-30K,tp1,42.0,0,Apple phone,0,1764.0,40
5.0,3670.5,31e99287-c912-4208-a4db-8e15db88ce5f,58.0,1861.0,16,4907.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,48.0,0,Apple phone,0,2304.0,40
5.0,3601.0,c3e8d315b083433084d6bd6091c82219,27.0,2120.0,18,3225.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,50.0,0,Android phone,0,2500.0,40
6.0,3767.0,521b2f7d-ad1e-402d-95d5-79c8a9d57db3,64.0,1431.0,18,3329.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,44.0,0,Apple phone,0,1936.0,40
6.0,2876.5,afbfcfe7-a391-4b22-81b7-5d3b5ebbb7fa,46.0,1569.0,-1,2505.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,47.0,0,Android phone,0,2209.0,40
5.0,2574.0,c3b4d02d183c4bcfa645bfc543184000,58.0,1805.0,12,2913.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,49.0,0,Apple phone,0,2401.0,40
6.0,3334.0,5ee6d3a44c624313bad693719058b436,61.0,1367.0,30,4345.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£80-90K,tp1,50.0,0,Apple phone,0,2500.0,40
6.0,3652.0,5b437d91-8259-4796-bf16-c83a1fd9bc2c,64.0,1637.0,7,2813.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£60-70K,tp1,45.0,0,Windows Computer,0,2025.0,40
7.0,5284.0,077cebd4883242b8852538d0a6aea7b7,63.0,1537.5,5,2980.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,49.0,0,Android tablet,0,2401.0,40
5.0,4054.0,2011a366392b48a59fb8094583efeadf,69.0,901.0,22,3010.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£80-90K,tp1,46.0,0,Apple phone,0,2116.0,40
7.0,4364.0,db871dc973fc468baa939e12a99b2844,64.0,1227.0,30,3056.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,47.0,0,Apple tablet,0,2209.0,40
6.0,8084.0,b32abef290124c8787069b7d4ff9a434,63.0,2013.0,5,2583.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,48.0,0,Windows Computer,0,2304.0,40
3.0,1904.0,44bff178f7a548be8d0ab6af8cd3aa35,51.0,1301.5,1,3286.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,48.0,0,Apple Computer,0,2304.0,40
5.0,3488.0,45df0ccf427e4633827aaaebff3349db,48.0,1340.0,5,1457.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£50-60K,tp1,48.0,0,Apple phone,0,2304.0,40
5.0,4008.0,40c78c6d5b574cb2bd39e9255d04d5b1,48.0,2478.0,39,2987.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£40-50K,tp1,50.0,0,Android tablet,0,2500.0,40
5.0,4943.5,d5278f2b5c9c45408a2341215b0434f8,61.0,1483.5,0,4920.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,46.0,0,Apple phone,0,2116.0,40
7.0,3594.5,6e887ffb-39fb-4735-b220-c51af5b1cd9e,64.0,1279.0,15,6452.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,46.0,0,Apple tablet,0,2116.0,40
7.0,2652.0,562787a9-1acd-4acf-bf97-c6b3c403127c,72.0,1189.5,16,3067.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,48.0,0,Apple tablet,0,2304.0,40
6.0,5455.0,1b6214b0b5a8470f84ad3fc8047c817e,43.0,2010.0,9,2444.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,48.0,0,Apple phone,0,2304.0,40
5.0,2323.0,f1c83b5c017f48718f8a61c42acddc19,69.0,1082.0,23,3393.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,46.0,0,Apple tablet,0,2116.0,40
6.0,2453.0,c6465da36f944aae9701aa5f3c1b133c,66.0,1667.5,28,3350.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£40-50K,tp1,46.0,0,Apple tablet,0,2116.0,40
5.0,4679.0,898c720b559b4335aecf19cdd5492141,45.0,2103.0,9,7574.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,50.0,0,Android phone,0,2500.0,40
5.0,4309.0,00bd10b0e8ec42669f61a28ba7fa2335,49.0,2081.5,18,3217.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,47.0,0,Android phone,0,2209.0,40
4.0,2596.5,f11839ce033b45319095f0cdf3786fca,39.0,1767.0,6,5045.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,50.0,0,Apple phone,0,2500.0,40
6.0,4179.5,605be7646b1940688fc83072f5e2c16c,61.0,1546.0,20,4200.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,47.0,0,Apple phone,0,2209.0,40
6.0,3506.0,2e01abca1618448eb142ba55e58c4430,56.0,1626.0,3,2678.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,42.0,0,Apple phone,0,1764.0,40
6.0,2725.5,94b28d9a20d347ea9f4d81ddf6327cfd,42.0,2012.5,15,4738.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,50.0,0,Apple phone,0,2500.0,40
7.0,2642.5,91c47c9e-acda-40bc-ae24-d8c38e35e4e1,63.0,1730.5,15,4111.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,47.0,0,Apple tablet,0,2209.0,40
6.0,5854.0,203b2170e10e4f1db15e8e263f1377ab,42.0,2151.0,14,4672.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£70-80K,tp1,50.0,0,Apple Computer,0,2500.0,40
5.0,4602.0,294e6d12c31a461f8ecc7b2059c11fc8,58.0,1950.0,8,3158.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,45.0,0,Apple phone,0,2025.0,40
7.0,4857.5,945f373bb28e49a58aa3de8d9a2fd8b2,65.0,1802.0,2,3621.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,42.0,0,Windows Computer,0,1764.0,40
6.0,3235.5,020e48e1b30043b8a32736a2fa66da41,45.0,2368.5,18,3751.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,49.0,0,Android phone,0,2401.0,40
6.0,2803.0,717120b150474ecaa081046e9029dcb9,70.0,1265.0,40,2165.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,45.0,0,Apple tablet,0,2025.0,40
6.0,2569.0,1b926c40b8a241da86a11935e5a3089b,46.0,1774.0,16,5024.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£10-20K,tp1,50.0,0,Apple Computer,0,2500.0,40
5.0,2219.0,2cd52f9f1eb343a8b7c348f4bb79a754,61.0,1492.0,2,3208.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,50.0,0,Apple phone,0,2500.0,40
5.0,3180.0,d15915ec0aa54d26ab943d67b7efdf0a,68.0,1173.5,14,5379.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,49.0,0,Android phone,0,2401.0,40
6.0,3068.0,b5a6519bbe774824af1254ee55bff6e5,56.0,1548.0,28,3482.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£40-50K,tp1,50.0,0,Apple Computer,0,2500.0,40
3.0,2931.0,ea673c4fced647449cd7295edddcd0f5,70.0,1074.0,9,4639.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,50.0,0,Apple phone,0,2500.0,40
5.0,4271.0,1eee959836a8451886c221d715f8079f,39.0,1822.0,15,3999.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£40-50K,tp1,50.0,0,Apple phone,0,2500.0,40
6.0,3102.0,b8cff7407e314036aa9e614beffb0569,65.0,1148.0,22,3382.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,43.0,0,Apple Computer,0,1849.0,40
6.0,2876.0,d08ffc58-72cb-4229-971a-45d95efdb4fa,70.0,1003.0,21,2895.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£30-40K,tp1,43.0,0,Apple phone,0,1849.0,40
6.0,3975.0,9560909f34db4e5e9a5d72d73dc60bdb,52.0,1909.0,11,4902.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,49.0,0,Android phone,0,2401.0,40
5.0,4384.0,cd69c95c774440258729b3024e2943ba,47.0,1674.5,12,5241.0,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£20-30K,tp1,46.0,0,Android tablet,0,2116.0,40
3.0,6932.0,3285ab8c3a774ba5b4494d9ab65c4641,63.0,1534.5,5,4507.5,United Kingdom,English,White,Female,00_preGCSE,Right handed,Worker,£0-10K,tp1,41.0,0,Apple phone,0,1681.0,40
